Date,out_sums
2018-03-01 08:32:25,4427.04318594
2018-03-01 08:38:05,8714.83721909
2018-03-01 08:44:15,10485.97367857
2018-03-01 08:46:12,474.44284368
2018-03-01 09:06:33,11482.07858563
2018-03-01 09:19:00,7386.51865898
2018-03-01 09:26:51,13854.58013351
2018-03-01 09:38:29,6993.53884728
2018-03-01 09:39:17,392.63463975
2018-03-01 09:53:29,9024.43446896
2018-03-01 09:55:25,1652.81770946
2018-03-01 10:05:28,6370.02254293
2018-03-01 10:11:47,3288.6931814
2018-03-01 10:18:08,3672.18711112
2018-03-01 10:29:11,11439.67563108
2018-03-01 10:30:25,919.90160072
2018-03-01 10:32:27,1424.99958937
2018-03-01 10:36:04,1121.48755097
2018-03-01 10:44:01,3497.34261221
2018-03-01 10:44:18,596.83847535
2018-03-01 10:50:00,1594.34831328
2018-03-01 10:57:13,2892.36861108
2018-03-01 11:15:38,9485.27248817
2018-03-01 11:20:54,2349.3153915999997
2018-03-01 11:23:24,598.37028162
2018-03-01 11:49:17,11759.05006908
2018-03-01 12:00:29,9076.39235321
2018-03-01 12:04:32,1887.01601116
2018-03-01 12:08:15,18293.18050226
2018-03-01 12:09:16,4814.27339951
2018-03-01 12:45:01,15215.65353521
2018-03-01 12:53:20,25804.25824716
2018-03-01 12:58:15,3079.14058679
2018-03-01 13:04:37,3984.71162854
2018-03-01 13:06:47,1052.1177131000002
2018-03-01 13:34:15,8418.17664484
2018-03-01 13:39:24,3410.62229702
2018-03-01 13:45:03,12347.74961795
2018-03-01 13:56:22,7786.95700145
2018-03-01 14:06:37,5903.89246867
2018-03-01 14:06:27,6261.43459432
2018-03-01 14:16:19,5506.65363193
2018-03-01 14:25:19,3696.36359192
2018-03-01 14:28:29,3415.75834249
2018-03-01 14:43:44,10213.96046298
2018-03-01 14:44:32,4945.06399863
2018-03-01 15:13:59,18725.57949272
2018-03-01 15:13:57,6847.54278325
2018-03-01 15:21:42,5950.8268919
2018-03-01 15:27:20,3595.4255352
2018-03-01 15:37:59,6452.58148493
2018-03-01 16:04:44,11291.09536303
2018-03-01 16:08:37,12153.4592253
2018-03-01 16:10:12,1606.4615505000002
2018-03-01 16:21:08,14287.67629562
2018-03-01 16:23:09,1221.98825633
2018-03-01 16:36:40,12931.155244399999
2018-03-01 16:37:50,789.08369722
2018-03-01 16:57:57,7403.61542509
2018-03-01 17:01:16,3727.34745286
2018-03-01 17:08:46,6906.43096319
2018-03-01 17:35:51,16884.64632208
2018-03-01 17:43:36,6344.85651471
2018-03-01 17:47:08,4884.77737532
2018-03-01 17:54:21,3890.99856125
2018-03-01 17:54:53,96.50478994
2018-03-01 18:04:30,6266.11602619
2018-03-01 18:04:32,142.8773075
2018-03-01 18:07:30,1357.90354459
2018-03-01 18:12:05,2548.0654329
2018-03-01 18:22:33,5344.0052257
2018-03-01 18:44:56,14832.06987391
2018-03-01 19:01:15,6953.57127871
2018-03-01 19:03:58,5976.25411574
2018-03-01 19:04:40,12.5
2018-03-01 19:15:33,10082.915249200001
2018-03-01 19:19:34,4031.17925092
2018-03-01 19:22:57,1246.09091604
2018-03-01 19:30:53,3439.71362029
2018-03-01 19:51:01,14210.43647509
2018-03-01 19:51:50,1852.41860776
2018-03-01 19:57:53,2638.40255726
2018-03-01 20:13:46,7517.6757609999995
2018-03-01 20:21:07,2746.44535583
2018-03-01 20:23:12,611.43533747
2018-03-01 20:26:47,1075.72829815
2018-03-01 20:33:53,3656.49609276
2018-03-01 20:40:58,4271.75530452
2018-03-01 20:42:09,368.14715586
2018-03-01 20:48:06,2577.11107061
2018-03-01 20:51:26,4917.56503935
2018-03-01 21:04:55,7212.70078179
2018-03-01 21:09:55,2673.81952917
2018-03-01 21:23:35,7413.89203759
2018-03-01 21:31:24,6979.18542797
2018-03-01 21:45:18,5567.49635564
2018-03-01 21:58:26,4838.92357046
2018-03-01 22:04:57,2911.85565506
2018-03-01 22:17:51,5090.87957952
2018-03-01 22:18:21,140.87219758
2018-03-01 22:32:00,5982.38285153
2018-03-01 23:03:58,15689.25033448
2018-03-01 23:07:11,3803.0258418000003
2018-03-01 23:10:38,5342.59927554
2018-03-01 23:12:02,356.09525472
2018-03-01 23:14:33,1654.18980691
2018-03-01 23:15:22,372.08655726
2018-03-01 23:23:20,3203.99350722
2018-03-01 23:25:16,364.63513351
2018-03-01 23:41:42,10014.32770411
2018-03-01 23:44:12,900.53803308
2018-03-01 23:58:57,6676.36175631
2018-03-02 00:34:34,15661.62031201
2018-03-02 00:37:57,4707.26516978
2018-03-02 00:50:10,8935.2038363
2018-03-02 01:02:14,11183.84592954
2018-03-02 01:06:18,4834.14738914
2018-03-02 01:07:10,229.32070194
2018-03-02 01:07:25,155.14842961
2018-03-02 01:32:33,15042.16766503
2018-03-02 01:38:07,3510.53697495
2018-03-02 01:39:08,1178.2343119999998
2018-03-02 01:40:47,2704.07898925
2018-03-02 01:51:27,9663.70720734
2018-03-02 01:55:47,3741.97245308
2018-03-02 02:06:32,11736.24069339
2018-03-02 02:40:34,20607.18405462
2018-03-02 02:42:23,7296.93396323
2018-03-02 02:46:13,2384.44580934
2018-03-02 02:46:50,351.67623271
2018-03-02 02:49:04,2019.48632716
2018-03-02 02:53:53,2186.89035641
2018-03-02 02:56:03,1681.93615656
2018-03-02 03:00:55,3688.16878188
2018-03-02 03:20:40,11068.11219613
2018-03-02 03:22:28,1508.04097729
2018-03-02 04:01:12,30439.85781431
2018-03-02 04:04:48,6266.61522795
2018-03-02 04:12:27,11311.518424
2018-03-02 04:23:09,9251.80221463
2018-03-02 04:29:47,2314.97860442
2018-03-02 04:32:18,1724.01440379
2018-03-02 04:48:01,12773.45720434
2018-03-02 05:05:31,8406.53462313
2018-03-02 05:14:38,5572.71095893
2018-03-02 05:17:37,1170.36901574
2018-03-02 05:27:45,5995.2514441
2018-03-02 05:44:16,12160.13690682
2018-03-02 05:49:36,3031.10906891
2018-03-02 05:50:08,190.77053678
2018-03-02 06:00:39,5839.21448666
2018-03-02 06:12:33,6958.60086588
2018-03-02 06:12:49,24.85126677
2018-03-02 06:42:04,19697.42874776
2018-03-02 07:03:43,23505.49226166
2018-03-02 07:08:21,5885.83715537
2018-03-02 07:26:28,14195.25100523
2018-03-02 07:26:39,12.5
2018-03-02 07:29:53,3937.97998591
2018-03-02 07:33:36,3873.49738993
2018-03-02 08:11:22,30607.47328474
2018-03-02 08:37:28,19110.34588612
2018-03-02 09:12:26,24519.22730019
2018-03-02 09:15:48,5760.71796967
2018-03-02 09:20:54,6342.71302397
2018-03-02 09:22:12,1571.76227048
2018-03-02 09:28:12,11395.95293286
2018-03-02 09:45:16,10130.05659402
2018-03-02 09:56:37,5947.51614874
2018-03-02 10:04:13,8854.04577002
2018-03-02 10:04:32,260.96593822
2018-03-02 10:05:32,1371.90378996
2018-03-02 10:06:17,777.45827431
2018-03-02 10:15:49,6469.65382021
2018-03-02 10:18:10,3129.10707089
2018-03-02 10:22:46,2451.19893839
2018-03-02 10:53:29,12880.25762839
2018-03-02 11:12:03,11489.08885645
2018-03-02 11:15:32,3350.68606995
2018-03-02 11:15:35,997.42070556
2018-03-02 11:15:36,586.79525511
2018-03-02 11:22:17,7217.18244468
2018-03-02 11:33:27,10636.43087483
2018-03-02 11:37:41,3739.42397346
2018-03-02 11:54:14,11168.14731546
2018-03-02 11:59:02,3537.5708381
2018-03-02 12:03:52,5800.88695588
2018-03-02 12:06:18,814.74544836
2018-03-02 12:15:20,3519.50196465
2018-03-02 12:16:39,1427.84960578
2018-03-02 12:37:24,10821.00681434
2018-03-02 12:50:11,7335.37924929
2018-03-02 12:52:27,2398.05278646
2018-03-02 13:23:19,8336.07406958
2018-03-02 13:30:25,5585.14302193
2018-03-02 13:31:23,16401.97279551
2018-03-02 13:31:29,3316.48780338
2018-03-02 13:32:24,1100.20961158
2018-03-02 13:36:07,1485.03289624
2018-03-02 13:39:42,1490.44858137
2018-03-02 13:55:02,9677.87951719
2018-03-02 13:59:04,3393.60721856
2018-03-02 14:01:46,1021.84065023
2018-03-02 14:01:15,585.27684831
2018-03-02 14:04:08,2567.35593022
2018-03-02 14:12:52,5716.03329791
2018-03-02 14:17:00,3298.62178937
2018-03-02 14:17:03,22.27795297
2018-03-02 14:23:29,5475.00365689
2018-03-02 14:24:11,1529.41596837
2018-03-02 14:24:54,549.58061327
2018-03-02 14:30:00,5538.13383785
2018-03-02 14:50:23,10869.38933347
2018-03-02 14:59:06,4994.55014897
2018-03-02 15:18:12,13059.79503476
2018-03-02 15:32:35,9005.04323732
2018-03-02 15:55:42,20219.1731009
2018-03-02 16:04:24,6144.93045079
2018-03-02 16:24:59,11915.91514602
2018-03-02 16:27:13,4184.55431565
2018-03-02 16:30:46,2818.15805249
2018-03-02 16:45:39,9290.63296265
2018-03-02 16:51:45,4997.78779228
2018-03-02 17:14:12,12348.510371100001
2018-03-02 17:18:54,2726.35983198
2018-03-02 17:20:43,2809.51722781
2018-03-02 17:40:10,10871.20181994
2018-03-02 17:45:22,6192.43090107
2018-03-02 17:50:38,1758.47816324
2018-03-02 17:56:07,3420.25433693
2018-03-02 18:06:16,4475.70139403
2018-03-02 18:14:25,3530.07195272
2018-03-02 18:19:59,3001.17658875
2018-03-02 18:26:13,6601.77328968
2018-03-02 18:36:29,4727.7009062
2018-03-02 18:42:02,1384.8863822
2018-03-02 19:15:15,7309.15132392
2018-03-02 19:32:27,5099.80811194
2018-03-02 19:49:54,4915.41619479
2018-03-02 19:51:57,4201.89616906
2018-03-02 19:55:21,10519.51234416
2018-03-02 20:29:08,10861.20181729
2018-03-02 20:34:13,8232.1167588
2018-03-02 20:37:52,6676.56287292
2018-03-02 20:42:00,8665.16824056
2018-03-02 20:51:12,5052.49790572
2018-03-02 21:00:01,4678.84000254
2018-03-02 21:23:19,15891.10739297
2018-03-02 21:35:03,6261.79305783
2018-03-02 21:38:34,3685.2469432999997
2018-03-02 21:39:20,662.67617548
2018-03-02 21:47:59,5015.62057099
2018-03-02 21:53:50,2503.47600708
2018-03-02 22:00:10,3254.33328759
2018-03-02 22:13:33,4090.65342438
2018-03-02 22:23:43,4748.18656032
2018-03-02 22:45:39,13769.64333624
2018-03-02 22:51:35,1753.57713038
2018-03-02 22:52:29,109.80347533
2018-03-02 23:08:59,5600.89671288
2018-03-02 23:11:18,1136.47237875
2018-03-02 23:13:34,752.24723365
2018-03-02 23:20:40,2034.93197812
2018-03-02 23:25:21,975.22044031
2018-03-02 23:25:26,370.21316083
2018-03-02 23:34:40,2057.38575274
2018-03-02 23:52:52,8809.18980106
2018-03-02 23:54:04,606.36706929
2018-03-03 00:11:32,9277.57181165
2018-03-03 00:27:55,12855.18223313
2018-03-03 00:29:40,7183.53564576
2018-03-03 00:48:52,17057.17558861
2018-03-03 00:50:12,3986.93711308
2018-03-03 00:51:20,484.11008412
2018-03-03 00:52:05,1165.84743248
2018-03-03 00:55:28,5063.34519418
2018-03-03 00:56:00,201.62583761
2018-03-03 00:59:34,1634.74299591
2018-03-03 01:02:01,11487.690256299999
2018-03-03 01:18:15,8904.56189455
2018-03-03 01:28:06,4342.73276837
2018-03-03 01:56:18,12739.48034543
2018-03-03 01:56:55,2952.69627327
2018-03-03 01:59:06,4000.24043962
2018-03-03 02:07:56,6413.04140492
2018-03-03 02:15:21,2626.57302386
2018-03-03 02:19:24,1310.35862169
2018-03-03 02:19:36,400.01146276
2018-03-03 02:23:37,1249.44845016
2018-03-03 02:26:05,1030.91140743
2018-03-03 02:37:16,9403.53259061
2018-03-03 02:58:54,12455.03680401
2018-03-03 03:02:27,2106.8747221
2018-03-03 03:32:05,14253.11913617
2018-03-03 03:39:19,13571.61344512
2018-03-03 03:50:23,5663.11776853
2018-03-03 03:54:15,2934.23990362
2018-03-03 04:00:21,2493.54563511
2018-03-03 04:09:36,5561.39707647
2018-03-03 04:21:40,7169.56650847
2018-03-03 04:32:19,5017.40723771
2018-03-03 04:42:23,3708.60164371
2018-03-03 04:53:31,4245.17524688
2018-03-03 05:10:49,9543.64020058
2018-03-03 05:22:10,5500.5875073
2018-03-03 05:32:03,5014.20027578
2018-03-03 05:33:04,292.4900453
2018-03-03 05:38:13,1360.76679697
2018-03-03 05:41:29,1344.85826536
2018-03-03 05:55:22,6566.94791406
2018-03-03 05:55:21,344.5098628
2018-03-03 05:57:34,765.3903318
2018-03-03 06:01:34,1266.81667388
2018-03-03 06:20:39,10462.02580389
2018-03-03 06:22:19,1465.29158567
2018-03-03 06:47:53,6806.35949887
2018-03-03 07:04:15,11376.03080934
2018-03-03 07:46:53,15268.00273883
2018-03-03 08:00:32,9187.14883609
2018-03-03 08:01:06,5566.86070354
2018-03-03 08:22:48,10468.49031322
2018-03-03 08:25:52,5663.30727151
2018-03-03 08:28:11,996.86766772
2018-03-03 08:29:42,536.68228916
2018-03-03 08:50:10,9897.16891405
2018-03-03 08:58:35,4228.93378281
2018-03-03 09:05:20,3082.35113263
2018-03-03 09:27:25,7459.35884371
2018-03-03 09:38:13,5633.780582
2018-03-03 09:43:20,5660.892009300001
2018-03-03 09:45:41,1317.55559387
2018-03-03 09:49:09,1384.04011356
2018-03-03 09:49:39,98.10015155
2018-03-03 10:03:06,6747.94328205
2018-03-03 10:09:37,2272.64789482
2018-03-03 10:19:20,5131.62948154
2018-03-03 10:20:26,502.65083071
2018-03-03 10:31:05,4310.07410214
2018-03-03 10:38:40,2315.23421003
2018-03-03 10:40:58,2027.44743908
2018-03-03 10:53:52,6829.69024664
2018-03-03 11:00:22,2896.61317598
2018-03-03 11:06:03,3814.35960843
2018-03-03 11:06:40,973.83626688
2018-03-03 11:22:27,8651.21054722
2018-03-03 11:22:53,193.65871439
2018-03-03 11:28:42,3102.47332436
2018-03-03 11:30:23,1030.89121551
2018-03-03 11:35:25,2054.19232898
2018-03-03 11:36:16,567.96235051
2018-03-03 11:40:13,2054.61806014
2018-03-03 11:45:12,1936.78320454
2018-03-03 11:47:36,690.03116144
2018-03-03 11:54:28,3531.12011136
2018-03-03 11:57:06,869.70175722
2018-03-03 12:12:43,6705.57034306
2018-03-03 12:19:15,5021.4367704
2018-03-03 12:29:44,4963.85018775
2018-03-03 12:30:29,563.67976057
2018-03-03 12:31:01,370.67566714
2018-03-03 12:35:12,1216.60955685
2018-03-03 12:57:19,17617.02341994
2018-03-03 13:12:05,2626.87088799
2018-03-03 13:14:02,4828.00814864
2018-03-03 13:17:12,3747.14237573
2018-03-03 13:22:58,4046.16310248
2018-03-03 13:27:25,1970.97446096
2018-03-03 13:28:29,308.50196997
2018-03-03 13:30:37,874.10909062
2018-03-03 13:37:45,3550.59826624
2018-03-03 13:40:48,1173.25960621
2018-03-03 13:53:51,8303.65798394
2018-03-03 13:57:05,2343.87307452
2018-03-03 13:57:50,630.4725272000001
2018-03-03 13:59:02,327.65219633
2018-03-03 14:14:51,9517.95923227
2018-03-03 14:21:23,3238.50903603
2018-03-03 14:24:23,2446.60460256
2018-03-03 14:37:02,10028.6553475
2018-03-03 14:38:27,602.74870714
2018-03-03 14:38:44,148.18369934
2018-03-03 14:43:10,1906.52101989
2018-03-03 14:49:42,2399.28295763
2018-03-03 15:01:15,3419.22412058
2018-03-03 15:03:02,4022.59948576
2018-03-03 15:06:04,826.49193298
2018-03-03 15:06:25,12.5
2018-03-03 15:34:59,14591.95757034
2018-03-03 15:46:05,12990.29107729
2018-03-03 15:50:53,2350.60767421
2018-03-03 15:52:08,5764.21570875
2018-03-03 15:54:37,1052.4875238
2018-03-03 16:08:47,6443.02609263
2018-03-03 16:10:21,591.92190106
2018-03-03 16:14:41,1938.66396653
2018-03-03 16:21:50,2891.90131488
2018-03-03 16:24:03,566.62796541
2018-03-03 16:32:42,3286.15668371
2018-03-03 16:35:20,708.56910874
2018-03-03 16:39:05,1027.10421345
2018-03-03 17:24:12,10983.29745287
2018-03-03 17:38:38,4167.80068388
2018-03-03 18:12:56,7842.44826285
2018-03-03 18:42:27,14735.61952158
2018-03-03 18:44:58,579.61376593
2018-03-03 18:51:33,5139.70289728
2018-03-03 18:52:39,437.21724214
2018-03-03 19:03:27,5244.07533011
2018-03-03 19:26:59,5683.17862282
2018-03-03 19:30:33,981.82652827
2018-03-03 19:48:49,4290.9855686
2018-03-03 19:56:26,3230.43798077
2018-03-03 20:22:31,6039.7047840000005
2018-03-03 20:22:37,2247.076762
2018-03-03 20:26:10,4306.06224772
2018-03-03 20:32:58,2598.07994077
2018-03-03 20:37:53,2536.87869185
2018-03-03 20:39:21,2378.10351725
2018-03-03 20:41:36,3425.53503441
2018-03-03 20:44:13,8573.73755631
2018-03-03 20:59:50,9504.51755362
2018-03-03 21:03:15,14603.52914144
2018-03-03 21:04:33,5259.00799298
2018-03-03 21:05:36,13242.57843666
2018-03-03 21:09:35,5660.92368717
2018-03-03 21:12:22,2290.35347122
2018-03-03 21:18:05,4404.04178762
2018-03-03 21:27:22,7541.36671818
2018-03-03 21:38:04,3199.24294438
2018-03-03 21:42:02,503.41842693
2018-03-03 21:46:48,1358.25134249
2018-03-03 21:58:39,4104.90779138
2018-03-03 22:18:53,7231.50849687
2018-03-03 22:22:46,1606.81042439
2018-03-03 22:31:11,3701.94270164
2018-03-03 22:33:49,378.45867607
2018-03-03 22:35:28,518.1159257
2018-03-03 22:36:24,234.51628698
2018-03-03 22:44:24,2141.13391593
2018-03-03 22:46:06,714.75468839
2018-03-03 22:56:51,3216.65679547
2018-03-03 23:12:22,4697.59312021
2018-03-03 23:13:55,769.53722917
2018-03-03 23:16:38,400.92304455
2018-03-03 23:31:57,4577.83261827
2018-03-03 23:33:15,1792.86051476
2018-03-03 23:43:13,4345.72733488
2018-03-03 23:48:28,6324.18174304
2018-03-04 00:09:13,7614.3024755
2018-03-04 00:38:02,11108.73886487
2018-03-04 00:44:50,4236.90586413
2018-03-04 00:50:20,1595.22070446
2018-03-04 01:42:36,14116.47186678
2018-03-04 02:14:09,11031.1173032
2018-03-04 02:15:18,4000.7906198
2018-03-04 02:20:18,1965.68481983
2018-03-04 02:33:36,2850.54368049
2018-03-04 02:33:42,111.1502021
2018-03-04 02:56:34,6700.35880903
2018-03-04 02:58:12,468.39186718
2018-03-04 03:02:01,1124.04749476
2018-03-04 03:24:13,6984.15021389
2018-03-04 03:29:37,2061.95377312
2018-03-04 03:30:17,587.18674005
2018-03-04 03:32:59,766.54688816
2018-03-04 03:34:13,466.1630665
2018-03-04 03:42:59,2442.1391783000004
2018-03-04 03:48:55,1884.0061204999997
2018-03-04 03:55:40,3144.2023523000003
2018-03-04 03:58:20,1137.29502358
2018-03-04 04:15:09,5577.32301747
2018-03-04 04:29:36,5858.54058281
2018-03-04 04:33:33,680.91152733
2018-03-04 04:55:52,6693.09322362
2018-03-04 05:00:31,1312.86681736
2018-03-04 05:05:13,1553.93824905
2018-03-04 05:08:27,1296.85973418
2018-03-04 05:12:41,1046.54979315
2018-03-04 05:43:59,8288.23628868
2018-03-04 05:50:34,1731.99614014
2018-03-04 05:53:24,840.04327491
2018-03-04 06:03:54,3031.60833022
2018-03-04 06:16:09,3793.21161567
2018-03-04 06:17:29,1960.18946784
2018-03-04 06:45:11,6677.1032248
2018-03-04 06:48:51,1388.86122828
2018-03-04 07:13:48,12108.61053198
2018-03-04 07:45:27,13051.2576635
2018-03-04 07:55:11,6881.02813106
2018-03-04 08:04:24,7353.15178351
2018-03-04 08:12:02,2770.14531225
2018-03-04 08:21:01,4483.94127435
2018-03-04 08:25:20,2469.4316684
2018-03-04 08:32:14,2009.38048891
2018-03-04 08:42:58,8581.43543704
2018-03-04 08:53:04,27405.03725884
2018-03-04 08:59:26,2202.86039825
2018-03-04 09:00:33,332.97024960000005
2018-03-04 09:11:38,6985.92423921
2018-03-04 09:12:11,1007.89192629
2018-03-04 09:23:08,18938.98004801
2018-03-04 09:24:54,741.22845557
2018-03-04 09:31:52,3610.99620977
2018-03-04 09:37:42,1762.92670935
2018-03-04 09:45:56,3071.58889788
2018-03-04 10:13:27,10867.95169934
2018-03-04 10:23:22,3967.67807906
2018-03-04 10:56:45,13205.76394294
2018-03-04 11:15:22,8028.3946858
2018-03-04 11:23:43,2537.85445676
2018-03-04 11:48:03,13369.31187028
2018-03-04 11:51:04,1392.55231387
2018-03-04 11:56:30,4314.43016099
2018-03-04 12:01:10,1051.59151912
2018-03-04 12:12:16,6704.62697891
2018-03-04 12:59:46,16066.84907648
2018-03-04 13:03:04,3642.68544053
2018-03-04 13:04:13,2771.33195628
2018-03-04 13:05:42,353.74885331
2018-03-04 13:07:54,854.28079098
2018-03-04 13:16:32,1974.78371985
2018-03-04 13:17:55,5364.84024499
2018-03-04 13:19:49,903.41718897
2018-03-04 13:20:17,249.38634106
2018-03-04 13:23:55,1068.51209009
2018-03-04 13:32:35,3588.40771828
2018-03-04 13:36:00,560.97099153
2018-03-04 13:41:02,4343.70245851
2018-03-04 13:44:23,901.97090225
2018-03-04 13:53:30,5117.03791708
2018-03-04 13:56:25,1425.73405226
2018-03-04 13:57:00,50.35624684
2018-03-04 14:08:35,10518.64511557
2018-03-04 14:19:56,5893.12171346
2018-03-04 14:25:39,1894.3812241
2018-03-04 14:26:10,1772.39611359
2018-03-04 14:31:13,1594.11230326
2018-03-04 14:35:21,2455.12866326
2018-03-04 14:45:06,4017.13906405
2018-03-04 15:13:13,11913.27705244
2018-03-04 15:29:37,5371.46615631
2018-03-04 16:07:50,15036.28062208
2018-03-04 16:13:17,4968.69923475
2018-03-04 16:22:00,5632.35192693
2018-03-04 16:25:45,831.73304694
2018-03-04 16:30:58,2861.54777753
2018-03-04 16:35:15,1328.20600609
2018-03-04 16:35:22,91.90399825
2018-03-04 16:42:19,3590.41594711
2018-03-04 16:44:40,567.84972515
2018-03-04 16:50:11,2204.81060284
2018-03-04 17:12:40,8159.130262199999
2018-03-04 17:16:53,2866.2603413
2018-03-04 17:18:08,867.05966077
2018-03-04 17:34:46,4823.32249904
2018-03-04 17:35:50,697.56193222
2018-03-04 17:39:50,2314.38412997
2018-03-04 17:43:41,1158.79322667
2018-03-04 17:47:14,1977.5714708
2018-03-04 18:00:27,6090.91476106
2018-03-04 18:07:37,2222.89498203
2018-03-04 18:34:59,7546.69440024
2018-03-04 18:36:15,1773.03043295
2018-03-04 18:39:38,863.30026557
2018-03-04 18:40:55,516.92734415
2018-03-04 18:44:14,1102.60087135
2018-03-04 19:12:09,8863.99234861
2018-03-04 19:12:15,1038.65048904
2018-03-04 19:16:31,1755.42875323
2018-03-04 19:29:37,7004.94288791
2018-03-04 19:39:16,4772.17689319
2018-03-04 19:51:51,5078.20498382
2018-03-04 20:22:21,13512.914315200002
2018-03-04 20:38:23,5140.60599697
2018-03-04 20:44:39,2867.95631662
2018-03-04 20:52:03,2361.05422641
2018-03-04 21:02:00,4105.16719271
2018-03-04 21:10:52,1907.99671372
2018-03-04 21:30:16,4889.85280243
2018-03-04 21:31:37,578.54028541
2018-03-04 21:36:49,1105.72760881
2018-03-04 21:48:12,2335.89848022
2018-03-04 22:05:27,5231.16147671
2018-03-04 22:08:44,749.5854152
2018-03-04 22:22:41,4262.22114636
2018-03-04 23:00:30,7978.76485692
2018-03-04 23:03:10,3777.63234638
2018-03-04 23:04:32,411.09189188
2018-03-04 23:05:45,522.69235526
2018-03-04 23:07:38,559.55266348
2018-03-04 23:10:38,1112.55270626
2018-03-04 23:12:49,350.45256258
2018-03-04 23:15:39,7962.83016486
2018-03-04 23:45:48,11212.18725418
2018-03-04 23:53:39,5581.338694399999
2018-03-04 23:58:21,2796.50410093
2018-03-05 00:11:18,4974.7406234
2018-03-05 00:14:26,638.70169309
2018-03-05 00:19:14,1581.76795696
2018-03-05 00:22:01,811.53836667
2018-03-05 00:32:21,2976.09817338
2018-03-05 00:36:29,2741.24219277
2018-03-05 00:50:40,5817.36414664
2018-03-05 00:57:28,2595.05817931
2018-03-05 01:02:42,2755.17796331
2018-03-05 01:04:36,1010.55351701
2018-03-05 01:12:37,1715.57701403
2018-03-05 01:25:25,3966.75775726
2018-03-05 01:31:11,1724.74028203
2018-03-05 01:33:17,1068.2673482
2018-03-05 01:33:49,12.5
2018-03-05 01:37:22,1454.78449029
2018-03-05 01:41:04,1040.55480228
2018-03-05 01:49:38,3637.38915267
2018-03-05 01:51:07,2628.84155342
2018-03-05 01:52:02,2488.36438725
2018-03-05 01:58:36,2238.68110807
2018-03-05 02:11:01,7238.4431625
2018-03-05 02:14:28,2398.49874862
2018-03-05 02:20:01,1035.05177383
2018-03-05 02:46:27,12456.66574827
2018-03-05 02:59:47,6574.62464323
2018-03-05 03:16:51,6255.91842264
2018-03-05 03:21:17,3607.61032069
2018-03-05 03:22:57,344.47916978
2018-03-05 03:25:49,551.04568259
2018-03-05 04:21:18,22576.192194599997
2018-03-05 04:25:50,23048.60276489
2018-03-05 04:52:29,9768.07648364
2018-03-05 04:55:41,5146.54976004
2018-03-05 04:56:44,190.25126724
2018-03-05 05:19:07,10720.82610892
2018-03-05 05:26:01,4273.34740872
2018-03-05 05:37:31,4557.56477708
2018-03-05 05:54:17,5884.71614811
2018-03-05 05:58:39,1615.2058681
2018-03-05 05:59:41,242.09234267
2018-03-05 06:01:05,1047.04266007
2018-03-05 06:06:45,1683.97567056
2018-03-05 06:10:29,1395.15872296
2018-03-05 06:13:52,524.00989715
2018-03-05 06:14:47,204.35764008
2018-03-05 06:15:40,616.83203095
2018-03-05 06:20:17,2616.23544098
2018-03-05 06:47:30,10168.07873753
2018-03-05 06:50:35,3929.95668686
2018-03-05 07:01:37,4415.62482391
2018-03-05 07:13:12,3962.04518164
2018-03-05 07:31:07,8565.19414898
2018-03-05 07:35:26,2144.31478686
2018-03-05 07:56:41,10872.62483196
2018-03-05 07:58:15,559.17297505
2018-03-05 08:02:03,2862.11590398
2018-03-05 08:15:57,10521.43308061
2018-03-05 08:20:51,2875.09256897
2018-03-05 08:24:00,1533.56165515
2018-03-05 08:38:02,8837.92861229
2018-03-05 09:01:46,15074.25330993
2018-03-05 09:12:28,9709.64645389
2018-03-05 09:20:12,2829.32570909
2018-03-05 09:27:50,4719.46394948
2018-03-05 09:31:52,1788.33032501
2018-03-05 09:37:07,2931.35291516
2018-03-05 09:38:47,960.38305049
2018-03-05 09:42:53,3083.74437244
2018-03-05 09:56:33,9349.91028719
2018-03-05 10:49:17,19083.39845848
2018-03-05 10:53:43,12887.33815152
2018-03-05 11:02:07,3405.90035445
2018-03-05 11:04:49,10153.53978074
2018-03-05 11:06:55,1457.14408359
2018-03-05 11:12:01,1938.42718994
2018-03-05 11:27:21,5771.3004931000005
2018-03-05 11:30:59,1018.51653555
2018-03-05 11:47:26,6769.92596804
2018-03-05 12:02:23,9242.81747668
2018-03-05 12:14:47,9966.61288539
2018-03-05 12:15:58,2151.4823167
2018-03-05 12:30:21,8518.17155342
2018-03-05 12:37:26,3217.71906848
2018-03-05 12:40:53,3604.95195913
2018-03-05 12:48:57,4452.68608975
2018-03-05 12:49:05,341.10921196
2018-03-05 13:05:46,19125.77196747
2018-03-05 13:19:13,3627.46401375
2018-03-05 13:36:37,5101.723754899999
2018-03-05 13:48:33,10529.99390021
2018-03-05 14:23:03,18533.14151315
2018-03-05 15:05:37,17265.12768339
2018-03-05 15:06:34,3031.55072722
2018-03-05 15:07:04,8571.29650571
2018-03-05 15:12:30,10975.053952799999
2018-03-05 15:14:33,3495.52115362
2018-03-05 16:14:23,22085.09953784
2018-03-05 16:35:26,7525.39983511
2018-03-05 16:36:41,9567.35310114
2018-03-05 16:38:14,4929.69525155
2018-03-05 16:50:34,5186.87949056
2018-03-05 17:09:21,8086.41748674
2018-03-05 17:20:08,14258.43266751
2018-03-05 17:21:20,7425.04708801
2018-03-05 17:30:46,5403.61989666
2018-03-05 17:30:58,3652.66414315
